time,side,price,quantity
36026674818411,LiftAsk,5856700,9
36026674818411,LiftAsk,5856900,17
36026674818411,LiftAsk,5857900,25
36026674942737,LiftAsk,5857900,49
36026674942737,LiftAsk,5857900,17
36027232223391,LiftAsk,5857900,9
36027232223391,LiftAsk,5857900,17
36027232223391,LiftAsk,5858100,74
36027315369319,LiftAsk,5858100,26
36027315369319,LiftAsk,5859400,74
36027734877242,LiftAsk,5858200,100
36029382880290,LiftAsk,5858400,23
36029384189973,LiftAsk,5858400,77
36029884879395,LiftAsk,5858400,100
36030388451206,LiftAsk,5858500,29
36030388545971,LiftAsk,5858500,71
36030394238947,HitBid,5858200,100
36030463803963,LiftAsk,5859200,100
36030464200212,LiftAsk,5859300,67
36030890336656,LiftAsk,5858600,28
36031272657481,LiftAsk,5858600,72
36031787732471,LiftAsk,5858600,100
36032289380122,LiftAsk,5858600,13
36032289864465,LiftAsk,5858600,87
36032795746718,LiftAsk,5858700,100
36033299672038,HitBid,5858600,14
36033299897051,HitBid,5858600,86
36033299928276,HitBid,5858500,2
36033299940970,LiftAsk,5858800,100
36033300550813,LiftAsk,5858700,100
36033874352971,LiftAsk,5858900,100
36034760888551,HitBid,5856200,8
36036737576297,LiftAsk,5858900,18
36036849766712,LiftAsk,5859000,20
36036849766712,LiftAsk,5859100,17
36036849766712,LiftAsk,5859100,21
36036849899065,LiftAsk,5859100,38
36042288216211,LiftAsk,5859100,36
36048192482173,HitBid,5857700,100
36048192633971,HitBid,5857600,50
36048192633971,HitBid,5857600,20
36048192700501,HitBid,5857600,1
36048192758907,HitBid,5857600,29
36048192761798,HitBid,5857500,8
36048681852301,LiftAsk,5857700,131
36048681997167,LiftAsk,5857700,400
36049163159389,HitBid,5856900,89
36049164341923,HitBid,5856900,11
36049315633225,LiftAsk,5857700,69
36049315633225,LiftAsk,5857700,31
36049347522219,LiftAsk,5857700,569
36049347920281,LiftAsk,5857700,200
36049348000533,LiftAsk,5857700,400
36049415314660,HitBid,5857400,100
36049415416078,HitBid,5857400,100
36050248130873,HitBid,5856800,1
36050248130873,HitBid,5856800,100
36050345239163,LiftAsk,5857700,600
36050345996738,LiftAsk,5857700,100
36053121698665,LiftAsk,5857200,100
36053135322210,HitBid,5856500,100
36053926470484,LiftAsk,5856700,200
36053926566151,LiftAsk,5856700,200
36053926661640,LiftAsk,5856700,100
36053926671736,LiftAsk,5856700,100
36053928559997,LiftAsk,5856700,232
36053929606349,HitBid,5856600,89
36053929682167,HitBid,5856600,11
36053929682167,HitBid,5856600,100
36053929775698,HitBid,5856500,100
36053929864244,HitBid,5856500,50
36053933882644,LiftAsk,5856600,100
36054259500097,HitBid,5856300,100
36054303111347,LiftAsk,5856600,100
36054328109804,LiftAsk,5856700,100
36054328210084,LiftAsk,5856700,268
36054328445781,HitBid,5857200,77
36054329802452,HitBid,5857300,23
36054451482872,LiftAsk,5857800,100
36054693932423,HitBid,5857300,100
36054693932423,HitBid,5857300,100
36057960093212,LiftAsk,5857900,16
36057960093212,LiftAsk,5857900,17
36057960696252,LiftAsk,5858000,17
36057961149001,LiftAsk,5858100,16
36061109273957,LiftAsk,5857700,10
36062931770112,LiftAsk,5857700,90
36062931770112,LiftAsk,5857700,10
36063449572606,LiftAsk,5857700,1
36063785571470,LiftAsk,5857700,75
36063785723520,LiftAsk,5857700,14
36063785723520,LiftAsk,5857700,100
36063786255981,LiftAsk,5857700,100
36063786801747,LiftAsk,5857700,4
36064184713643,LiftAsk,5858600,100
36064184797620,LiftAsk,5858700,100
36064190207953,LiftAsk,5858900,100
36064193935495,LiftAsk,5858600,19
36064193989379,LiftAsk,5858600,50
36064194011603,LiftAsk,5858600,31
36064403949138,HitBid,5858100,100
36064410727413,HitBid,5857900,100
36064614146849,HitBid,5857900,300
36064614268803,HitBid,5857900,35
36064614268803,HitBid,5857900,54
36064614276746,HitBid,5857900,46
36065200632993,LiftAsk,5857800,3
36065200632993,LiftAsk,5857900,97
36065834638373,LiftAsk,5858600,100
36065836628331,LiftAsk,5858800,17
36065839205220,LiftAsk,5858600,100
36065840561296,LiftAsk,5858900,12
36067044258426,LiftAsk,5858700,100
36067941212556,LiftAsk,5858700,100
36067941212556,LiftAsk,5858700,100
36068033067586,LiftAsk,5858700,100
36068405979513,LiftAsk,5858700,100
36068405979513,LiftAsk,5858700,18
36068410348646,LiftAsk,5858900,11
36070717064548,LiftAsk,5858300,99
36070717133283,LiftAsk,5858300,1
36072058443751,LiftAsk,5859400,26
36072058443751,LiftAsk,5860000,74
36072069689641,LiftAsk,5860000,26
36072069689641,LiftAsk,5860300,70
36072070434333,LiftAsk,5860300,4
36072378016179,LiftAsk,5860300,26
36072378016179,LiftAsk,5860600,74
36072378016179,LiftAsk,5860600,9
36072601350632,LiftAsk,5860500,94
36072601455648,LiftAsk,5860500,6
36073345072299,LiftAsk,5860600,17
36073345072299,LiftAsk,5860600,9
36073345072299,LiftAsk,5860700,74
36073399899015,LiftAsk,5860700,26
36073399899015,LiftAsk,5861600,74
36073534181879,LiftAsk,5861600,26
36073534181879,LiftAsk,5862000,74
36074411103508,LiftAsk,5860900,100
36076341350798,LiftAsk,5860600,100
36080695617425,LiftAsk,5860900,100
36080695617425,LiftAsk,5860900,100
36080696341025,LiftAsk,5861100,138
36080710837984,LiftAsk,5861100,62
36081532229522,LiftAsk,5861000,100
36082037165034,LiftAsk,5861100,40
36082037432963,LiftAsk,5861100,60
36082540546764,LiftAsk,5861300,100
36083034445299,LiftAsk,5861900,100
36084083792201,HitBid,5861100,100
36084747190921,LiftAsk,5861600,100
36087030024768,LiftAsk,5861700,33
36087910427649,LiftAsk,5861700,33
36087910427649,LiftAsk,5861700,67
36088930198215,LiftAsk,5861700,40
36089515148342,LiftAsk,5861900,31
36089515148342,LiftAsk,5862000,26
36089515148342,LiftAsk,5862000,74
36089537656519,LiftAsk,5862000,1
36089537656519,LiftAsk,5862000,25
36089537656519,LiftAsk,5862200,1
36089537656519,LiftAsk,5862600,774
36089537656519,LiftAsk,5862600,26
36089537656519,LiftAsk,5862600,14
36089926981727,LiftAsk,5862600,26
36089926981727,LiftAsk,5863000,44
36089926981727,LiftAsk,5863000,8
36089926981727,LiftAsk,5863000,2
36089926981727,LiftAsk,5863000,8
36089926981727,LiftAsk,5863000,8
36089926981727,LiftAsk,5863000,8
36089926981727,LiftAsk,5863200,2
36089926981727,LiftAsk,5863600,8
36089926981727,LiftAsk,5863600,134
36090226990468,LiftAsk,5863400,17
36090232438657,LiftAsk,5863500,83
36090829650555,LiftAsk,5863300,29
36090829721291,LiftAsk,5863300,11
36092017372947,HitBid,5863800,11
36095756166682,HitBid,5863000,1
36095756288939,HitBid,5863000,20
36095756317623,HitBid,5863000,79
36095756317623,HitBid,5863000,100
36095758400597,HitBid,5862800,100
36100053683898,HitBid,5861600,300
36100054950066,HitBid,5861600,100
36100074242177,HitBid,5861600,100
36100074413625,HitBid,5861600,103
36100074606758,HitBid,5861600,397
36100389447450,HitBid,5861000,100
36102804212572,HitBid,5860000,53
36102804400870,HitBid,5860000,47
36109078662441,LiftAsk,5861100,100
36109079194850,LiftAsk,5861600,100
36110789618559,HitBid,5858800,36
36110789618559,HitBid,5858800,59
36115712265209,LiftAsk,5860000,100
36115712538061,LiftAsk,5860000,100
36115733707580,LiftAsk,5860000,55
36120182291970,LiftAsk,5861400,14
36120182291970,LiftAsk,5861400,17
36120206332035,LiftAsk,5861600,8
36120206332035,LiftAsk,5861600,17
36120206422110,LiftAsk,5861700,17
36120719073723,LiftAsk,5861800,2
36124584769880,HitBid,5861000,100
36128928067837,LiftAsk,5861900,18
36128983357168,LiftAsk,5862200,100
36134674802099,HitBid,5860200,84
36134674905761,HitBid,5860200,16
36134674905761,HitBid,5860200,8
36136779400527,HitBid,5860100,100
36140968667369,HitBid,5858600,75
36140968771290,HitBid,5858600,25
36140979734416,HitBid,5858300,100
36143183725499,HitBid,5857900,18
36143434900148,HitBid,5858000,18
36143434900148,HitBid,5857400,8
36143439190928,HitBid,5857100,18
36143439190928,HitBid,5857100,8
36143439446562,LiftAsk,5858300,37
36143887511972,LiftAsk,5858000,100
36144880648105,HitBid,5857600,18
36144905546817,HitBid,5857600,18
36144939092188,HitBid,5857500,4
36145075454635,HitBid,5856600,86
36145076070561,HitBid,5856600,14
36145076070561,HitBid,5856600,33
36145076393310,LiftAsk,5856500,100
36145076699921,LiftAsk,5856500,18
36145111195954,HitBid,5856200,100
36145360711194,HitBid,5855200,100
36145360711194,HitBid,5855200,100
36145365605666,LiftAsk,5855500,100
36145367166389,LiftAsk,5855800,100
36145646606749,HitBid,5855600,100
36146320950077,HitBid,5855600,100
36147893729366,HitBid,5855700,100
36148893910187,HitBid,5855500,100
36149055525156,HitBid,5855000,100
36149894151874,HitBid,5855100,100
36149973943094,HitBid,5854700,100
36149977027587,HitBid,5854700,51
36150163165339,HitBid,5854400,30
36150163165339,HitBid,5854300,30
36150163165339,HitBid,5853300,37
36152408588117,HitBid,5854800,100
36152947828925,HitBid,5854800,100
36153451195818,HitBid,5854700,100
36153521280507,LiftAsk,5855300,1
36154832437894,HitBid,5854500,100
36155016045297,HitBid,5854600,100
36155022236446,HitBid,5854600,29
36155334512936,HitBid,5854400,100
36155654631180,LiftAsk,5854700,100
36155654699489,LiftAsk,5854800,100
36155663773062,HitBid,5854000,25
36156393215241,HitBid,5855100,19
36161252555813,LiftAsk,5856200,100
36161252637758,LiftAsk,5856500,97
36166232755046,HitBid,5856000,1
36166368314130,HitBid,5855600,25
36166368426122,HitBid,5855600,75
36170201129505,HitBid,5854200,100
36175223584284,LiftAsk,5853500,25
36175223655846,LiftAsk,5853400,1
36175223655846,LiftAsk,5853500,75
36175224552685,HitBid,5853300,88
36175224552685,HitBid,5853300,12
36176218264870,HitBid,5853300,25
36176339037648,HitBid,5853300,63
36176339037648,HitBid,5853300,12
36180014081953,HitBid,5853300,88
36180014467957,HitBid,5853200,8
36180346977845,HitBid,5852700,1
36180612626952,HitBid,5852700,99
36180620759874,HitBid,5852000,30
36180620759874,HitBid,5852000,100
36180632217258,HitBid,5851600,32
36180677540860,HitBid,5851500,37
36180721241310,HitBid,5850700,100
36180726896998,HitBid,5850500,28
36180726896998,HitBid,5850500,10
36180726896998,HitBid,5850500,26
36180765036118,HitBid,5850100,30
36180773935527,HitBid,5850100,200
36180874136510,HitBid,5850100,70
36180874136510,HitBid,5850100,19
36180874136510,HitBid,5850100,21
36180874538700,HitBid,5850000,5
36180985439146,HitBid,5850000,100
36180985439146,HitBid,5850000,15
36180985439146,HitBid,5850000,3
36180985439146,HitBid,5850000,82
36181130039172,HitBid,5851500,14
36181130044397,HitBid,5851500,86
36181631951759,HitBid,5851400,19
36181631989179,HitBid,5851400,81
36181656073375,HitBid,5850300,100
36181656073375,HitBid,5850300,1
36181686276487,HitBid,5850300,99
36181686276487,HitBid,5850300,1
36182133893931,HitBid,5851200,80
36182133966573,HitBid,5851200,20
36182636632263,HitBid,5851200,69
36182638891608,HitBid,5851200,31
36182642229888,HitBid,5850000,65
36182839014290,HitBid,5850000,253
36183139564478,HitBid,5851100,100
36183359643296,HitBid,5850100,30
36183359643296,HitBid,5850100,8
36183643539839,HitBid,5850800,100
36184587883417,HitBid,5850800,100
36184587883417,HitBid,5850800,8
36184588232731,HitBid,5850000,92
36185485607356,LiftAsk,5851100,1
36185485897518,HitBid,5850700,100
36185485897518,HitBid,5850600,100
36186199658470,HitBid,5850600,100
36191549005050,HitBid,5850100,10
36191758746379,HitBid,5850100,90
36191758746379,HitBid,5850000,8
36191758746379,HitBid,5850000,92
36192131491254,HitBid,5850000,200
36192663689486,HitBid,5850000,100
36193989027577,HitBid,5850100,1
36193989027577,HitBid,5850100,8
36194216234561,HitBid,5850000,100
36194216378093,HitBid,5850000,25
36195269457659,LiftAsk,5851700,50
36195701379966,HitBid,5851900,1
36195759663671,HitBid,5851900,1
36196072187227,HitBid,5851900,40
36196073685883,HitBid,5851900,58
36196366391088,LiftAsk,5850500,5
36198997278526,LiftAsk,5851900,1
36201146128284,HitBid,5850300,8
36201146128284,HitBid,5850300,92
36202187082510,HitBid,5850500,84
36202187221908,HitBid,5850500,16
36202187221908,HitBid,5850300,8
36202187221908,HitBid,5850300,1
36202187221908,HitBid,5850200,198
36202646491179,HitBid,5850200,1
36203004854803,HitBid,5850200,1
36203004963809,LiftAsk,5850200,99
36203005480319,HitBid,5850100,100
36204504014485,HitBid,5850000,83
36204504014485,HitBid,5850000,200
36204504014485,HitBid,5850000,16
36204504132387,HitBid,5850000,1
36205442863977,HitBid,5850000,3
36205442863977,HitBid,5850000,60
36205442863977,HitBid,5850000,25
36210262280978,HitBid,5850200,6
36210264697826,HitBid,5850200,85
36213253813320,LiftAsk,5850700,100
36221611322549,LiftAsk,5851100,50
36224574375771,LiftAsk,5851800,36
36232830691924,LiftAsk,5851500,50
36232830946080,LiftAsk,5851700,19
36233761727948,LiftAsk,5852000,80
36233832336347,LiftAsk,5852200,64
36234042917827,LiftAsk,5852500,100
36234042917827,LiftAsk,5852500,31
36234045848474,LiftAsk,5852500,69
36234066547477,LiftAsk,5853100,19
36234066547477,LiftAsk,5853500,1
36234066547477,LiftAsk,5853800,175
36234074238984,LiftAsk,5853900,100
36234157295933,LiftAsk,5854300,97
36234161565601,LiftAsk,5854300,1
36234683052371,LiftAsk,5853800,25
36234702954133,LiftAsk,5854000,18
36234776662158,LiftAsk,5853800,18
36234778223349,LiftAsk,5853900,3
36234779241305,LiftAsk,5853900,15
36237275340535,HitBid,5853200,100
36237275453589,HitBid,5853100,1
36237286693107,HitBid,5851000,18
36237354626500,HitBid,5850900,100
36237355008913,HitBid,5850900,100
36237355202408,HitBid,5850800,8
36237356057112,HitBid,5850700,100
36240496642715,HitBid,5850200,18
36240496642715,HitBid,5850100,18
36240532057547,HitBid,5850000,40
36240532057547,HitBid,5850000,20
36240532057547,HitBid,5850000,10
36240532057547,HitBid,5850000,8
36240532057547,HitBid,5850000,4
36242298159636,LiftAsk,5850700,19
36243972484357,HitBid,5851300,8
36245429085689,HitBid,5851900,100
36246474701583,HitBid,5851400,100
36246485917501,HitBid,5851200,100
36246830081334,HitBid,5851200,100
36248933236423,LiftAsk,5852400,2
36248946132578,LiftAsk,5852700,100
36249159492649,HitBid,5851700,8
36249161150978,HitBid,5851700,8
36249161176382,HitBid,5851700,8
36249161258163,HitBid,5851700,76
36249161361134,HitBid,5851700,8
36249166015739,HitBid,5851500,8
36249187393000,HitBid,5851100,100
36249199146653,HitBid,5851100,100
36249199487212,HitBid,5851100,64
36250403428457,HitBid,5851100,36
36250403428457,HitBid,5851100,100
36250403576898,HitBid,5851000,51
36250403821186,HitBid,5851100,36
36250405453065,HitBid,5851000,1
36250405462664,HitBid,5851000,200
36250405481711,HitBid,5851000,248
36254943576218,HitBid,5850000,38
36254943582293,HitBid,5850000,32
36255048183768,HitBid,5849800,200
36255114853767,HitBid,5849300,100
36255116934356,HitBid,5849300,65
36255128249286,HitBid,5848800,14
36255128351349,LiftAsk,5849000,100
36255137102992,HitBid,5848800,44
36255137102992,HitBid,5848500,100
36255141922054,HitBid,5848400,50
36255169845254,HitBid,5848000,150
36255195922343,HitBid,5847900,100
36255196588961,HitBid,5847700,100
36255198513619,HitBid,5847700,100
36255247690208,HitBid,5847600,500
36255255750195,HitBid,5847300,100
36255326326050,HitBid,5846900,100
36255330384507,HitBid,5846900,100
36255337775801,HitBid,5846800,98
36255400465116,LiftAsk,5847300,100
36255455274058,HitBid,5846800,2
36255547018007,HitBid,5846600,10
36255547018007,HitBid,5846600,38
36256475214083,LiftAsk,5847500,100
36256476999283,LiftAsk,5847700,100
36256478626939,LiftAsk,5847700,46
36256562122129,LiftAsk,5847700,54
36256562122129,LiftAsk,5847700,100
36260626888738,HitBid,5846700,8
36260626888738,HitBid,5846600,8
36260626888738,HitBid,5846500,384
36260627009135,HitBid,5846500,100
36260627092612,HitBid,5846500,200
36260639164634,HitBid,5846500,8
36260639164634,HitBid,5846400,100
36260640747222,HitBid,5846300,8
36262902534579,HitBid,5846200,100
36262902638020,HitBid,5846200,8
36262919972962,LiftAsk,5847100,18
36262920250165,LiftAsk,5847100,82
36262920250165,LiftAsk,5847100,100
36262920250165,LiftAsk,5847100,100
36263052514923,HitBid,5845100,2
36263052514923,HitBid,5845000,15
36263059401293,HitBid,5844900,2
36263060240331,HitBid,5844700,100
36263107490136,HitBid,5843800,500
36263107839680,HitBid,5843700,100
36263110896989,HitBid,5843700,86
36263179483969,HitBid,5843700,14
36263179483969,HitBid,5843700,16
36263191921835,HitBid,5843700,65
36263196086318,HitBid,5843700,19
36263196086318,HitBid,5843600,19
36263196086318,HitBid,5843500,8
36263196086318,HitBid,5843200,19
36263317368530,HitBid,5842600,200
36263317368530,HitBid,5842600,539
36263419071483,HitBid,5844500,100
36263478338891,HitBid,5842600,16
36265485049121,HitBid,5842500,200
36265487182067,HitBid,5842500,8
36265487182067,HitBid,5842500,1
36266018008186,LiftAsk,5843400,100
36266018092119,LiftAsk,5843400,240
36266018092119,LiftAsk,5843400,100
36266018092119,LiftAsk,5843400,100
36266106214579,LiftAsk,5844100,100
36266108719434,LiftAsk,5844300,100
36266109066944,LiftAsk,5844300,100
36266110853824,LiftAsk,5844500,200
36266110853824,LiftAsk,5844500,100
36266110853824,LiftAsk,5844500,80
36266110951416,LiftAsk,5844500,20
36266128170880,LiftAsk,5845100,100
36266136748395,LiftAsk,5845500,50
36268038317064,HitBid,5843700,8
36268038326953,HitBid,5843500,100
36268768965198,HitBid,5843700,200
36268993927856,HitBid,5843400,100
36268993927856,HitBid,5843400,8
36268995244632,HitBid,5842900,298
36268995334947,HitBid,5842900,70
36268995450950,HitBid,5842900,132
36269507447772,HitBid,5843200,100
36270019861285,HitBid,5843200,100
36270019861285,HitBid,5843000,20
36270788086064,HitBid,5843100,100
36270904113872,HitBid,5842400,18
36271291133713,HitBid,5843100,100
36271293458409,LiftAsk,5843300,18
36271574224354,HitBid,5842900,1
36271838391568,HitBid,5843000,100
36272624932952,LiftAsk,5844000,72
36272625034418,LiftAsk,5844000,200
36272625191097,LiftAsk,5844000,28
36272625191097,LiftAsk,5844000,100
36272625954682,LiftAsk,5844000,72
36272625956833,LiftAsk,5844000,8
36272626005017,LiftAsk,5844000,37
36272647085613,LiftAsk,5844200,100
36272647085613,LiftAsk,5845000,196
36273562630674,LiftAsk,5845100,4
36276385572404,HitBid,5844900,28
36277897547608,HitBid,5844800,100
36277897859328,HitBid,5844800,100
36277980742525,HitBid,5843900,200
36278370757665,HitBid,5842900,100
36278384821784,HitBid,5842900,100
36278385326364,HitBid,5842800,100
36279441982710,LiftAsk,5843700,16
36287111529733,LiftAsk,5844600,100
36287111529733,LiftAsk,5844600,100
36289714757379,LiftAsk,5845000,3
36289717143876,LiftAsk,5845000,19
36289733907508,LiftAsk,5845000,10
36290097683420,LiftAsk,5845000,68
36290097683420,LiftAsk,5845000,100
36290097917092,LiftAsk,5845100,100
36290099405664,LiftAsk,5845100,100
36290100511184,LiftAsk,5845300,100
36292459191106,LiftAsk,5846800,100
36292465266784,LiftAsk,5846800,100
36292465266784,LiftAsk,5846800,19
36299835525689,HitBid,5845700,1
36299835799204,HitBid,5845600,100
36299934975286,HitBid,5845000,24
36299935077030,HitBid,5845000,26
36299935077030,HitBid,5845000,74
36299935204283,HitBid,5845000,26
36300161618118,LiftAsk,5844900,100
36300161767890,LiftAsk,5844800,1
36300161888296,HitBid,5844600,4
36300161925457,HitBid,5844600,96
36300161925457,HitBid,5844600,4
36300179553886,HitBid,5844600,74
36300188630142,HitBid,5844600,22
36300188893391,HitBid,5844500,150
36300188934269,HitBid,5844400,10
36301189499766,LiftAsk,5844900,100
36303652654315,HitBid,5843700,200
36306538689661,HitBid,5845000,200
36306538689661,HitBid,5845000,100
36308747041146,HitBid,5845000,91
36308752372519,HitBid,5845000,6
36311129975627,HitBid,5843500,20
36312810711004,HitBid,5844100,200
36313697211055,HitBid,5844100,39
36313697329312,HitBid,5844100,28
36313697378620,HitBid,5844100,33
36315212467474,LiftAsk,5845100,1
36315212467474,LiftAsk,5845100,99
36315212546137,LiftAsk,5845100,1
36315219769793,LiftAsk,5845200,100
36315220109573,LiftAsk,5845200,1
36316489752353,LiftAsk,5845400,1
36316489752353,LiftAsk,5845400,99
36319285397669,LiftAsk,5845000,100
36319463897548,LiftAsk,5845400,1
36319466569827,LiftAsk,5845600,100
36321754413420,LiftAsk,5846400,100
36321754413420,LiftAsk,5846400,100
36321764598695,LiftAsk,5846800,23
36321764820003,LiftAsk,5846900,200
36321776071116,LiftAsk,5847100,19
36323766338173,LiftAsk,5847700,100
36323766338173,LiftAsk,5847900,100
36323766338173,LiftAsk,5848000,100
36323822115190,LiftAsk,5848400,18
36323822115190,LiftAsk,5848500,82
36323824988332,LiftAsk,5848500,18
36323824988332,LiftAsk,5848500,18
36324928718370,LiftAsk,5848500,18
36324928718370,LiftAsk,5848600,18
36326259292025,LiftAsk,5848600,10
36326734295308,LiftAsk,5848500,8
36326734295308,LiftAsk,5848600,18
36326734295308,LiftAsk,5848700,100
36326734295308,LiftAsk,5848700,18
36326734462165,HitBid,5848700,200
36326734556703,HitBid,5848700,100
36326734709713,HitBid,5849200,105
36327237451226,LiftAsk,5848900,100
36327469112364,HitBid,5849500,17
36328412505711,HitBid,5848500,75
36328414607645,HitBid,5848500,25
36328979376675,LiftAsk,5848000,100
36329482224157,LiftAsk,5848100,100
36329984630903,LiftAsk,5848200,100
36330413266432,LiftAsk,5849100,12
36331567181242,HitBid,5848000,10
36331567291010,LiftAsk,5848500,100
36331567385299,LiftAsk,5848500,6
36333087116388,LiftAsk,5848600,100
36333636468972,LiftAsk,5848600,97
36333664796711,LiftAsk,5848600,3
36333732571124,LiftAsk,5848600,4
36333734654343,LiftAsk,5848900,2
36334237162585,LiftAsk,5848700,100
36335484087457,LiftAsk,5848800,100
36336772659307,HitBid,5848600,1
36336772659307,HitBid,5848600,90
36336772659307,HitBid,5848600,100
36336791529839,HitBid,5848500,100
36336791529839,HitBid,5848500,100
36336791529839,HitBid,5848500,100
36336792936876,HitBid,5848400,100
36338300277109,LiftAsk,5848600,100
36338300277109,LiftAsk,5848600,100
36338301263657,LiftAsk,5848600,95
36338301349874,LiftAsk,5848600,5
36338301868198,LiftAsk,5848600,100
36338302205717,LiftAsk,5848600,100
36338302525017,LiftAsk,5848900,100
36338587695286,LiftAsk,5849500,58
36338587951136,LiftAsk,5849500,2
36338805145429,LiftAsk,5849100,100
36339445357265,LiftAsk,5849100,50
36339445433713,LiftAsk,5849100,50
36341038437112,HitBid,5848400,90
36341039891034,HitBid,5848400,10
36341039891034,HitBid,5848400,100
36341056219246,HitBid,5848300,89
36341056219246,HitBid,5848300,70
36341056320036,HitBid,5848300,30
36341534290007,LiftAsk,5848400,30
36341621135229,HitBid,5848300,100
36341621135229,HitBid,5848300,100
36342214585016,HitBid,5848300,100
36342214960628,HitBid,5848200,100
36345451614889,HitBid,5847200,26
36345488947027,HitBid,5847200,100
36345489052139,HitBid,5847200,74
36345489052139,HitBid,5847200,26
36345489172537,HitBid,5847200,74
36345489379393,HitBid,5847000,100
36345489379393,HitBid,5847000,50
36345494029191,HitBid,5846400,100
36345494397732,HitBid,5846900,100
36352569312053,HitBid,5846500,50
36352569312053,HitBid,5846500,50
36352729470343,HitBid,5846500,50
36353566977137,LiftAsk,5848100,1
36354105705076,LiftAsk,5848600,10
36354837345786,HitBid,5848700,18
36354984389903,HitBid,5848900,18
36354984389903,HitBid,5848900,2
36354984433171,HitBid,5848900,30
36354984486143,HitBid,5848900,68
36354984985940,HitBid,5848800,6
36355919859017,HitBid,5847400,18
36355919859017,HitBid,5847400,100
36357982770482,HitBid,5847700,18
36357982770482,HitBid,5847700,66
36357982858044,HitBid,5847700,34
36357982942604,HitBid,5847600,6
36358900587080,LiftAsk,5847900,43
36358909000173,LiftAsk,5847900,57
36358909371479,LiftAsk,5848000,100
36358909371479,LiftAsk,5848000,43
36358909748230,LiftAsk,5848000,57
36358916060355,LiftAsk,5848400,27
36362796037679,LiftAsk,5848400,39
36363119916727,LiftAsk,5848400,9
36363120113708,LiftAsk,5848400,25
36363900188085,HitBid,5846800,79
36364250166038,HitBid,5846800,21
36364250249986,HitBid,5846600,8
36368929423753,LiftAsk,5847000,100
36368934998859,LiftAsk,5847100,1
36369026296541,LiftAsk,5846000,200
36369026301162,LiftAsk,5846000,400
36369026319289,LiftAsk,5846000,175
36369026359946,LiftAsk,5846000,625
36372807156490,HitBid,5845900,91
36375080336768,LiftAsk,5846600,100
36379008802118,LiftAsk,5849200,2
36379008802118,LiftAsk,5849600,1673
36380777108027,LiftAsk,5849400,100
36382483536919,LiftAsk,5849400,100
36382488303486,LiftAsk,5849600,100
36382576804549,HitBid,5849400,100
36382576804549,HitBid,5849400,9
36382577360721,LiftAsk,5849400,100
36382588200008,LiftAsk,5849600,100
36382588910518,LiftAsk,5849600,127
36383182109894,LiftAsk,5849900,200
36383182109894,LiftAsk,5849900,100
36388021895673,HitBid,5848300,100
36388225080387,HitBid,5847400,100
36388510836123,HitBid,5847100,100
36393012955244,LiftAsk,5847900,1
36398650046016,HitBid,5847700,70
36398655345707,HitBid,5847700,30
36401654909733,LiftAsk,5849100,30
36404732075855,HitBid,5846600,100
36405944663760,HitBid,5848000,100
36406379575908,HitBid,5847000,1
36408111147949,HitBid,5846000,100
36408111839712,HitBid,5846000,8
36408111839712,HitBid,5846000,10
36410164917773,HitBid,5846000,100
36410165436550,HitBid,5846000,100
36410294306219,LiftAsk,5846800,100
36410294397908,LiftAsk,5847000,100
36414055259119,LiftAsk,5847300,100
36414058018605,LiftAsk,5847300,100
36414058426646,LiftAsk,5847300,100
36414059430683,LiftAsk,5847300,100
36415159998603,HitBid,5846000,100
36415187929951,HitBid,5846000,200
36415189146137,HitBid,5846000,400
36415189248608,HitBid,5846000,200
36415189250634,HitBid,5846000,749
36415189256387,HitBid,5846000,18
36415189256387,HitBid,5846000,8
36415189409904,HitBid,5845900,8
36418018698317,LiftAsk,5846100,100
36418067697961,HitBid,5845600,15
36418067697961,HitBid,5845300,100
36418067697961,HitBid,5844700,200
36418067697961,HitBid,5844700,25
36420348383617,LiftAsk,5845000,30
36422787632081,HitBid,5846100,30
36422787645950,HitBid,5846100,70
36424660773264,LiftAsk,5846500,100
36424660773264,LiftAsk,5846500,100
36424660893518,LiftAsk,5846500,34
36424660900901,LiftAsk,5846500,66
36430168190232,LiftAsk,5846700,2
36436694535542,LiftAsk,5847700,100
36439137847901,LiftAsk,5848000,50
36440945164880,HitBid,5847300,8
36448037004743,HitBid,5847400,100
36448037292079,HitBid,5847400,100
36448037292079,HitBid,5847400,100
36448037507832,HitBid,5847300,8
36448037685561,HitBid,5847200,8
36448568316319,HitBid,5847100,1
36454806068990,HitBid,5847100,99
36454806780353,HitBid,5847000,100
36454806789857,HitBid,5847000,1
36454806821639,HitBid,5847000,36
36454807121141,HitBid,5847000,4
36454807529169,HitBid,5847000,159
36455566457214,HitBid,5846700,100
36455566457214,HitBid,5846700,100
36462926757733,LiftAsk,5847400,1
36462926757733,LiftAsk,5847400,1
36464072618186,LiftAsk,5847700,80
36464072743202,LiftAsk,5847700,20
36474179092736,HitBid,5847200,17
36474179092736,HitBid,5847200,8
36474179547031,HitBid,5847200,20
36474278614270,HitBid,5847200,72
36474279432329,HitBid,5847100,3
36474280010642,HitBid,5847100,97
36474281602938,HitBid,5846700,8
36474421889015,LiftAsk,5847100,3
36488047186607,LiftAsk,5848000,2
36488783183449,HitBid,5847900,20
36490114486220,LiftAsk,5848300,100
36490116967663,LiftAsk,5848300,100
36490177115893,LiftAsk,5849100,90
36490177630367,LiftAsk,5849100,10
