time,bid_price,ask_price
37121939968988,5861200,5864200
37122124259217,5860900,5864200
37122256821995,5861200,5864200
37122376995259,5861500,5864200
37122633922228,5861500,5864000
37122634041192,5860900,5864000
37122701057979,5861200,5864000
37123008799069,5861500,5864000
37123012257175,5861800,5864000
37123013819054,5862100,5864000
37123025141766,5862100,5864200
37123025248130,5862800,5864200
37123026097798,5862900,5864200
37123026337815,5862900,5864300
37123026693910,5862900,5864500
37123026814906,5863000,5864500
37123026875385,5863200,5864500
37123101384116,5864000,5864500
37123107821242,5864000,5864800
37123107907577,5864100,5864800
37123119346705,5864100,5864300
37123119521782,5864100,5864800
37123119606109,5864200,5864800
37123465250039,5864000,5864800
37124054005469,5863200,5864800
37128846524521,5863400,5864800
37129696882030,5863400,5864700
37130099490896,5863200,5864700
37130227064565,5861400,5864700
37130227105034,5861400,5864600
37130227186230,5861500,5864600
37130231703829,5863200,5864600
37130602524293,5863200,5864700
37132380301389,5861900,5864700
37132380513677,5862000,5864700
37132380519271,5862000,5864600
37132384875396,5863200,5864600
37132401486600,5861900,5864600
37132401586036,5862000,5864600
37132407602813,5863200,5864600
37135150886841,5863200,5864700
37135158662076,5863200,5864800
37139647364497,5863200,5864700
37140534637843,5862100,5864700
37140534798570,5862100,5864600
37140534841437,5862200,5864600
37140583084018,5862200,5864400
37140588202587,5862200,5864100
37141122056956,5862200,5862800
37141434271658,5861200,5862800
37142158209832,5861200,5862500
37142168664957,5861200,5862400
37142357455360,5861200,5862500
37142357570935,5861200,5862800
37142766624201,5860600,5862800
37142766768343,5860600,5862700
37142766869842,5861200,5862700
37143187137686,5861200,5862800
37143247936448,5861200,5862700
37143527484705,5860600,5862700
37143527567715,5860600,5862800
37143602077130,5860600,5862500
37143877934813,5860600,5862800
37144070584313,5860600,5862500
37144776311194,5860600,5862600
37144776312713,5860600,5862800
37144938928062,5860600,5862500
37145053630721,5860600,5862700
37145079191972,5860600,5862600
37145083213591,5860600,5862500
37145210700837,5860600,5862700
37145495569313,5860600,5862400
37145978518896,5860600,5862000
37146409380898,5860600,5861700
37146756028916,5860600,5861500
37147019716085,5860600,5862000
37147019804727,5861100,5862000
37147371253934,5860600,5862000
37147572391873,5860600,5862700
37147572480019,5861100,5862700
37147919247850,5860600,5862700
37147995544802,5860900,5862700
37148115696022,5860600,5862700
37148367099167,5860800,5862700
37148503360039,5860700,5862700
37148503360534,5860600,5862700
37148936387907,5860800,5862700
37149238790226,5860700,5862700
37149238794011,5860600,5862700
37150061340630,5861000,5862700
37151496626106,5861000,5862600
37157521212705,5861000,5862700
37157521295194,5861500,5862700
37157872258201,5861000,5862700
37158344054697,5861400,5862700
37160904614185,5861800,5862700
37161179070083,5861800,5863200
37161179189178,5861900,5863200
37161222098809,5861900,5863800
37161222186193,5862000,5863800
37161223829305,5862000,5864000
37161224461114,5862000,5863900
37161230816020,5862000,5864000
37161574004846,5861800,5864000
37161824493940,5861800,5863900
37162016880416,5861800,5864000
37162374461218,5861400,5864000
37162429626114,5861000,5864000
37162851924747,5861300,5864000
37162853295751,5861400,5864000
37162854123833,5861400,5864200
37162855011964,5862100,5864200
37162887745093,5862400,5864200
37162906876734,5862400,5864300
37163205399919,5862200,5864300
37163205401151,5861500,5864300
37164569011720,5861400,5864300
37164572374029,5861400,5864100
37164581511184,5861700,5864100
37164584372476,5862000,5864100
37164744981881,5862500,5864100
37164745128697,5862500,5864300
37164749350008,5862600,5864300
37165534498049,5862700,5864300
37167288311933,5862700,5864200
37167289187959,5862600,5864200
37167294551868,5862500,5864200
37167301604096,5861400,5864200
37167301702792,5861500,5864200
37167417683245,5861500,5864000
37167417775508,5861000,5864000
37167603205598,5861300,5864000
37167605775853,5861600,5864000
37167611046915,5861600,5863700
37167785004045,5861600,5863800
37167785004958,5861600,5864200
37167785005348,5861000,5864200
37167930272453,5861300,5864200
37168004834046,5861600,5864200
37168622180395,5861600,5863900
37168622344588,5861000,5863900
37168628932979,5861300,5863900
37168630232558,5861400,5863900
37168749751841,5861000,5863900
37168770742510,5861400,5863900
37169938946368,5861700,5863900
37170536122399,5861400,5863900
37171586237212,5861400,5863800
37171597130888,5861000,5863800
37172134885948,5861400,5863800
37172452881058,5861700,5863800
37172462971680,5861800,5863800
37173350698252,5861800,5863700
37173350870611,5861600,5863700
37173803892019,5861000,5863700
37174809210998,5861200,5863700
37175755747402,5861000,5863700
37176682487533,5861000,5863600
37177109765590,5861300,5863600
37177365839438,5861200,5863600
37177365840783,5861100,5863600
37177365846257,5861000,5863600
37177408385200,5861300,5863600
37177572081026,5861100,5863600
37177572085692,5861000,5863600
37177741318429,5861200,5863600
37177741553435,5861200,5863700
37177760695134,5861300,5863700
37177908915652,5861000,5863700
37179061836457,5861000,5863500
37179251228710,5861200,5863500
37179419938738,5861100,5863500
37179419949255,5861000,5863500
37179933055816,5861300,5863500
37181175879434,5861200,5863500
37181175880078,5861100,5863500
37181175888692,5861000,5863500
37181528533446,5861900,5863500
37185043639578,5861900,5863300
37185566439759,5861000,5863300
37185566552831,5861100,5863300
37185566774798,5861100,5863200
37186056741487,5861100,5863300
37186056745371,5861100,5863500
37186056745892,5861000,5863500
37186763138558,5861000,5863200
37186847175721,5861000,5862700
37190010020534,5861300,5862700
37190220562142,5861200,5862700
37190220565566,5861000,5862700
37191009345387,5861100,5862700
37191121098298,5861000,5862700
37191848058474,5861000,5863000
37191854711011,5861000,5862700
37193032807982,5861300,5862700
37193100089393,5861300,5863000
37193100164934,5861400,5863000
37193101990242,5861400,5863500
37193102072023,5861500,5863500
37193104170438,5861500,5863400
37193116100282,5861500,5863500
37193449256544,5861000,5863500
37193979081452,5861000,5863400
37197062176207,5861200,5863400
37197812483743,5861100,5863400
37197812486579,5861000,5863400
37197815874954,5861000,5863300
37197830967455,5861000,5863000
37197851001220,5861200,5863000
37197988745740,5861100,5863000
37197988748134,5861000,5863000
37198256803012,5861100,5863000
37198388144095,5861000,5863000
37198685338825,5861100,5863000
37199011591990,5861000,5863000
37199343701244,5861100,5863000
37199381591454,5861100,5862800
37199568971259,5861100,5863000
37199568971683,5861000,5863000
37200826685166,5861000,5862900
37201494063349,5861000,5863000
37201495729458,5861000,5862900
37204471353278,5861000,5862800
37206472960739,5861000,5862700
37206707641865,5861000,5862800
37207280125574,5861000,5862700
37207281437963,5860600,5862700
37207285397526,5860700,5862700
37207287360305,5860600,5862700
37207297773042,5860500,5862700
37207301091843,5860200,5862700
37207533475672,5860200,5862800
37207568495503,5860100,5862800
37207980216611,5860400,5862800
37207981761592,5860700,5862800
37207985180558,5860800,5862800
37208138670753,5861000,5862800
37208282881666,5860900,5862800
37208282882643,5860600,5862800
37209019647945,5860600,5862600
37211332671295,5860600,5862700
37211332674360,5860600,5862800
37211391489265,5860600,5862500
37211949357170,5860600,5862800
37212136733975,5860600,5862600
37213135609917,5860600,5862500
37213353942634,5860600,5862600
37213353943111,5860600,5862800
37214323763451,5860600,5862500
37214475217194,5860600,5862600
37214475220997,5860600,5862800
37214514085337,5860600,5862700
37215265782264,5860600,5862800
37216665051750,5860600,5862500
37217211971200,5860600,5862600
37217211973564,5860600,5862800
37217621126737,5860600,5862700
37218184843579,5860600,5862800
37218985226986,5860600,5862700
37219213752095,5860600,5862800
37219232566784,5860600,5861800
37220660045631,5860600,5862800
37220660125903,5860700,5862800
37220660251087,5860700,5861800
37220660332913,5860700,5862800
37220660536649,5860700,5861800
37221006245897,5860600,5861800
37222527957297,5860100,5861800
37224242430784,5860100,5862700
37224242519115,5860700,5862700
37224242649863,5860700,5861800
37224242748894,5860700,5862700
37224242961631,5860700,5861800
37224596247587,5860200,5861800
37224596330416,5860100,5861800
37226122673953,5860100,5861600
37227560118874,5861400,5861600
37227560220034,5860100,5861600
37228495556877,5860100,5861500
37230042453443,5860100,5861600
37230042533333,5860700,5861600
37230125796914,5860700,5861800
37230125878311,5861000,5861800
37230126578955,5860700,5861800
37230129299702,5860200,5861800
37231087948150,5860400,5861800
37231088525886,5860400,5862700
37231088607395,5860500,5862700
37231088609485,5860900,5862700
37231088749116,5860900,5861800
37231089553564,5860900,5862700
37231089779836,5860900,5861800
37231919260698,5860900,5862700
37231919389157,5861000,5862700
37231919465180,5861000,5861800
37232604908974,5861000,5862700
37232605124073,5861000,5861800
37232850946175,5861000,5862700
37232851167731,5861000,5861800
37232853173987,5861000,5862700
37232853461747,5861000,5861900
37232854467917,5861000,5862700
37232854899720,5861000,5861800
37233874473810,5861000,5862700
37233874677173,5861000,5861800
37240701978326,5861000,5862100
37240702059823,5861200,5862100
37240702213692,5861200,5861800
37240707296914,5861200,5862100
37240707382182,5861300,5862100
37240707518417,5861300,5861800
37240707632427,5861300,5862100
37240707841024,5861300,5861800
37240707980350,5861300,5862100
37242528591384,5861300,5863000
37242528671293,5861400,5863000
37242533055065,5861400,5862500
37242534201747,5861400,5863000
37242534274308,5861700,5863000
37242534411600,5861700,5862500
37242534519162,5861700,5863000
37243093674358,5861700,5862600
37250686176249,5860500,5862600
37250686680538,5860500,5862500
37250692756779,5860400,5862500
37250699855360,5860200,5862500
37250699977504,5860300,5862500
37250948991558,5860300,5862600
37250948996851,5860200,5862600
37251864368053,5860100,5862600
37252255544869,5860100,5862500
37254858889875,5861100,5862500
37257044195670,5860600,5862500
37258415329701,5860900,5862500
37258434275385,5861100,5862500
37258592801899,5861000,5862500
37258966199969,5861100,5862500
37259263224669,5861200,5862500
37259268778184,5861200,5862600
37259268872720,5861300,5862600
37259268930764,5861500,5862600
37259295191756,5861500,5863000
37259295365225,5861600,5863000
37259296427243,5861600,5863500
37259297182603,5861600,5863100
37259307438387,5861600,5863000
37259307914955,5861600,5863500
37259308617130,5861600,5863100
37259314911371,5861600,5863500
37259326151095,5861600,5863200
37259405136156,5862600,5863200
37259446486522,5861600,5863200
37259616849921,5861800,5863200
37260616399672,5861700,5863200
37260616402389,5861600,5863200
37260616403551,5861000,5863200
37260616716777,5861100,5863200
37260956511878,5861100,5863100
37261343225845,5861300,5863100
37262030525617,5861200,5863100
37262030527177,5861100,5863100
37262139436180,5861400,5863100
37262231057193,5861700,5863100
37262619960194,5861100,5863100
37262622015885,5861700,5863100
37262890552957,5861700,5863200
37265306753562,5861800,5863200
37266595061336,5861700,5863200
37266600615813,5861800,5863200
37266600640642,5862000,5863200
37266600692057,5862000,5863500
37266600958401,5862100,5863500
37266607992678,5862100,5863800
37266609944925,5862100,5864200
37266611611365,5862800,5864200
37266630647576,5862800,5864100
37266696831304,5862800,5864200
37266698208267,5862800,5863900
37266699632919,5863000,5863900
37266712986988,5862800,5863900
37266713005744,5862800,5864200
37266714648441,5862800,5863900
37266717327449,5862800,5864200
37266717428886,5863100,5864200
37266717755276,5863400,5864200
37266902524207,5863200,5864200
37266902567966,5863100,5864200
37267080678313,5862000,5864200
37267080920173,5862100,5864200
37267103728791,5862400,5864200
37267436993487,5862300,5864200
37267437010904,5862000,5864200
37267469754351,5862300,5864200
37267505239648,5863800,5864200
37267506959611,5862000,5864200
37267507047855,5862100,5864200
37267703085131,5862400,5864200
37268008946917,5862000,5864200
37268270327524,5862300,5864200
37268394111422,5862500,5864200
37268877451204,5862500,5864700
37268877537132,5863200,5864700
37268898915430,5863200,5864200
37268910901631,5863200,5864700
37268910979881,5863300,5864700
37269260546955,5863200,5864700
37269260634709,5862000,5864700
37269837867646,5862300,5864700
37270127858423,5862200,5864700
37270127862327,5862000,5864700
37270181540067,5862300,5864700
37271455362207,5863200,5864700
37273168866873,5863200,5864200
37273168959927,5863200,5864300
37273168963319,5863200,5864700
37275589821468,5863200,5864200
37275645765826,5862000,5864200
37275646004193,5862100,5864200
37275800459364,5862100,5864700
37275924576988,5862300,5864700
37276098348934,5862100,5864700
37276134335480,5862400,5864700
37276760361455,5862200,5864700
37276760361959,5862100,5864700
37276969811442,5862400,5864700
37277482434542,5862200,5864700
37277482435154,5862100,5864700
37278145200212,5862400,5864700
37278724102858,5862300,5864700
37278724111923,5862100,5864700
37278974449509,5862000,5864700
37279086992134,5862300,5864700
37279570856617,5862400,5864700
37279789233346,5862600,5864700
37279984426537,5862800,5864700
37280029531569,5862900,5864700
37280381329835,5862300,5864700
37280387898831,5862600,5864700
37280516652870,5862500,5864700
37280516657281,5862300,5864700
37280566119479,5863100,5864700
37282189151426,5863100,5864600
37282332532753,5862300,5864600
37282332569647,5862300,5864700
37282332643683,5862400,5864700
37282332659612,5862400,5864300
37282334867920,5862400,5864700
37282334949013,5862400,5864100
37282336634322,5862400,5864700
37282336718717,5862400,5864200
37282337688254,5862400,5864700
37282337768412,5862400,5864300
37282364031166,5862400,5864700
37282364039170,5862400,5864200
37282364103385,5862400,5864000
37282364114974,5862400,5863800
37282364623561,5862400,5864200
37282371569034,5862400,5864000
37282373181584,5862000,5864000
37282373258019,5862000,5863900
37282373413883,5862100,5863900
37282391229764,5862000,5863900
37282427104354,5861700,5863900
37282494310597,5861700,5864200
37282494310925,5861700,5864400
37282503272339,5861700,5864100
37282649041097,5861700,5864300
37282744665602,5861700,5864700
37282745311384,5861700,5864400
37284145137911,5861700,5864100
37284232643247,5861200,5864100
37284240711119,5861200,5863900
37284241063460,5861100,5863900
37284457295458,5861100,5863600
37284461692640,5861100,5863300
37284471304512,5861000,5863300
37284525258066,5860500,5863300
37284879778741,5860500,5863200
37284879818761,5860600,5863200
37285124834806,5860500,5863200
37285838364237,5860500,5862900
37285839793021,5860800,5862900
37285891755949,5861100,5862900
37285942310329,5860800,5862900
37285967551116,5861000,5862900
37285967671187,5861000,5863000
37285967676211,5861000,5863200
37286270762872,5861000,5862900
37286444273339,5861300,5862900
37286444453302,5861300,5863000
37286444454143,5861300,5863200
37287156496811,5861200,5863200
37287156498393,5861000,5863200
37287156502094,5860700,5863200
37287770986528,5860700,5862500
37287965473223,5861000,5862500
37288077449904,5860800,5862500
37288077455011,5860700,5862500
37288527662833,5860600,5862500
37288527747951,5860600,5862400
37288550162306,5860100,5862400
37288575863504,5860200,5862400
37288677249252,5860200,5862500
37288707235225,5860200,5862200
37288707354532,5860100,5862200
37288806497029,5860300,5862200
37288902668595,5860300,5862300
37288902673177,5860300,5862400
37288902673922,5860300,5862500
37289031098217,5860300,5862200
37289031220634,5860100,5862200
37289111436989,5860300,5862200
37289116872016,5860400,5862200
37289256914836,5860400,5862300
37289256923990,5860400,5862400
37289256924344,5860400,5862500
37289336852997,5860100,5862500
37289336932397,5860100,5862100
37289342857973,5860200,5862100
37289394496915,5860100,5862100
37289394579893,5860100,5862000
37289545323749,5860100,5862100
37289545324563,5860100,5862500
37289567128841,5860100,5862200
37289580649253,5860200,5862200
37289678247919,5860200,5862300
37289678248906,5860200,5862400
37289708729412,5860100,5862400
37289761054880,5860100,5862100
37289764683261,5860000,5862100
37289766262431,5860000,5862000
37289766332663,5860000,5861800
37289914180961,5860000,5862000
37289914181782,5860000,5862400
37290175167298,5860000,5862300
37290175215254,5860000,5862100
37290466852272,5860000,5862500
37290771462576,5860000,5862400
37290772148054,5860000,5862300
37290799062261,5860100,5862300
37290802843826,5860100,5862000
37291130704412,5860100,5861700
37291130847271,5860000,5861700
37292044379907,5860000,5861600
37292469416248,5860000,5861400
37292602852001,5860000,5861500
37292602852970,5860000,5861600
37292834037322,5860000,5861700
37294433161815,5860000,5861200
37294451185816,5860500,5861200
37294810119211,5860000,5861200
37294810219620,5860000,5861100
37294828584824,5860000,5861000
37294957349587,5860000,5861100
37294957350364,5860000,5861200
37299947202913,5860300,5861200
37301138461290,5860000,5861200
37301138544633,5860000,5861100
37303760671958,5860000,5861200
37303760752128,5860200,5861200
37303791844762,5860200,5861700
37303791925350,5860400,5861700
37303792058007,5860400,5861200
37303792283668,5860400,5861700
37303792487082,5860400,5861200
37303809542801,5860400,5861500
37303809641835,5860600,5861500
37304173253347,5860000,5861500
37305423820956,5860200,5861500
37305423931363,5860200,5861700
37305424022454,5860800,5861700
37305428797406,5860800,5861600
37305774255026,5860000,5861600
37305781596706,5860100,5861600
37306000089050,5860000,5861600
37310602829112,5860000,5861500
37312099252206,5860900,5861500
37314968182758,5860000,5861500
37314968266021,5860000,5861400
37315120105583,5860000,5861500
37316623440070,5860300,5861500
37318221441614,5861000,5861500
37318458063580,5860300,5861500
37318458202462,5860300,5861300
37318610254849,5860300,5861500
37318612966719,5860300,5861400
37318997352757,5860300,5861500
37322123655128,5860300,5861000
37322236448180,5860000,5861000
37322236530465,5860000,5860900
37322391252296,5860000,5861000
37322423104211,5860500,5861000
37322450914267,5860000,5861000
37322451022175,5860000,5860900
37322602232675,5860000,5861000
37322745245070,5860000,5860800
37322873434815,5860000,5861000
37323266474400,5860000,5860900
37323266525273,5860000,5860700
37323362824774,5859900,5860700
37323362915857,5859900,5860600
37323373033084,5859800,5860600
37323373115174,5859800,5860500
37323373247783,5859900,5860500
37323392633773,5859800,5860500
37323392709534,5859800,5860400
37323470169894,5858800,5860400
37323470260211,5858800,5860300
37323620251245,5858800,5860800
37325085805511,5858800,5860600
37325946940432,5858800,5860500
37326256587371,5858800,5860300
37326353251550,5858800,5860200
37326353311316,5858800,5860000
37326401818174,5858500,5858600
37326401896867,5858500,5860000
37326401977721,5858600,5860000
37326401997157,5858600,5859900
37326748631143,5858600,5859800
37326750291837,5858000,5859800
37326750434478,5858000,5859600
37327025363931,5858000,5859100
37328151166118,5858000,5860300
37328151320080,5858100,5860300
37328151330799,5858100,5860200
37328357924630,5858300,5860200
37328358020656,5858300,5860300
37328664752161,5858300,5860400
37329124537216,5858300,5859700
37330172935379,5858300,5859000
37330698327863,5858000,5859000
37331959317392,5857600,5859000
37334769652667,5857700,5859000
37335415653310,5857800,5859000
37335415683484,5857800,5859700
37339175659076,5858000,5859700
37342134275832,5858000,5859900
37342134717194,5858000,5859800
37347706305183,5858000,5859600
37348138787657,5858000,5859500
37348671426753,5858000,5859400
37348671555952,5858000,5859200
37348671627240,5857600,5859200
37348715097262,5857600,5859100
37348735111245,5857500,5859100
37348735204963,5857500,5859000
37348738762519,5856800,5859000
37348824053395,5856800,5858800
37348953330510,5856800,5858900
37348953331613,5856800,5859000
37348955019515,5856800,5858900
37348966895933,5856800,5858400
37349055433688,5857000,5858400
37349247030993,5856800,5858400
37349247141153,5856800,5858300
37349602252793,5856800,5858400
37349654664142,5856800,5858200
37349655335734,5856800,5858100
37349674281587,5856800,5857900
37350755883656,5856800,5858400
37350938507157,5856800,5858200
37351768804789,5856700,5858200
37351768892746,5856700,5858100
37351768984361,5856700,5858000
37352124382685,5856700,5858100
37352124398726,5856700,5858400
37352464900148,5856700,5858100
37353149397150,5856700,5858300
37353149398027,5856700,5858400
37353447701195,5856700,5858100
37353776017255,5856700,5858300
37353776024014,5856700,5858400
37353896410940,5856700,5858100
37354539512862,5856700,5858200
37354673369029,5856700,5858000
37354792219029,5856700,5858100
37354792220014,5856700,5858200
37354810353101,5856700,5857900
37356120020791,5856700,5858100
37356120021460,5856700,5858200
37356408829205,5856700,5858100
37356597881665,5856700,5858200
37356686048684,5856700,5857900
37356794136769,5856700,5857800
37357659865438,5857000,5857800
37357659976198,5857000,5858200
37358506743886,5857000,5857900
37358983962802,5857000,5858000
37358983965611,5857000,5858100
37358983966209,5857000,5858200
37359105800990,5856700,5858200
37359105888823,5856700,5858100
37359105961882,5856700,5857900
37359220071923,5856700,5858000
37359220076106,5856700,5858100
37359469253261,5856700,5858200
37362748908530,5856700,5857900
37363203363010,5856700,5858000
37363203371776,5856700,5858100
37363203372390,5856700,5858200
37363240580283,5856700,5858100
37363865728731,5856700,5858000
37364118925676,5856700,5858200
37364197865593,5856700,5858100
37364207883276,5856700,5858000
37364265028062,5856700,5857900
37364265096027,5856700,5857800
37364678642406,5856700,5858200
37365007194580,5856700,5857900
37365490314592,5856800,5857900
37365490567055,5856800,5858100
37365490567624,5856800,5858200
37370142862240,5857400,5858200
37371235372691,5857400,5858500
37371235447897,5857500,5858500
37371284845427,5857500,5858700
37371284919546,5857800,5858700
37371290725820,5857800,5858300
37371302462945,5857800,5858700
37371302539665,5857900,5858700
37371316635678,5857900,5859800
37371316718655,5858000,5859800
37371316742060,5858000,5859700
37371318032700,5858000,5859600
37371319854140,5858100,5859600
37371363520961,5858200,5859600
37371387201075,5858200,5859000
37371387291095,5858200,5859600
37371387370950,5858900,5859600
37371396902739,5859000,5859600
37371539317336,5859100,5859600
37371642625302,5859200,5859600
37371694166712,5857400,5859600
37371694335825,5857500,5859600
37371818313381,5857400,5859600
37371979667814,5857400,5858800
37371983654946,5857400,5859600
37371983886374,5857400,5859500
37371983935565,5857400,5859300
37372018464854,5857400,5859200
37377876181378,5857400,5858900
37377876799249,5857400,5858800
37377989084946,5857400,5859200
37380997922035,5857400,5858900
37383974260488,5857400,5858600
37384403521293,5857400,5858900
37384801834062,5857400,5858700
37385150918371,5857400,5858400
37385151874455,5857000,5858400
37385152743418,5857000,5858300
37385291679619,5856700,5858300
37385291803893,5856700,5858200
37385645369704,5856700,5858500
37385662130358,5856700,5858700
37385885266860,5856700,5858400
37388993880351,5856800,5858400
37394425962813,5857000,5858400
37397650706241,5857100,5858400
37397763205866,5857600,5858400
37399011636785,5857600,5858500
37399011889886,5857700,5858500
37399508271680,5857600,5858500
37399508346945,5857600,5858400
37399870254073,5857600,5858500
37402323805780,5857600,5858600
37404857722660,5857800,5858600
37404857837886,5857800,5858700
37404857929326,5858100,5858700
37404858107722,5858100,5858600
37404858308742,5858100,5858700
37404860540402,5858100,5858800
37404860699897,5858300,5858800
37404860875505,5858300,5858900
37404861171291,5858300,5859000
37404861955046,5858300,5859600
37404868464518,5858300,5858900
37404868577881,5858300,5859600
37404868713815,5858800,5859600
37404892754272,5858800,5860600
37404905897870,5858800,5860400
37405017384522,5858800,5860500
37405017386345,5858800,5860600
37405035190933,5858800,5860000
37407217317956,5858800,5860900
37407217399284,5859400,5860900
37407217422701,5859400,5860800
37407364337938,5859400,5860900
37407999429868,5859400,5861800
37408014738865,5859400,5861500
37408017372103,5859400,5861200
37408153093857,5859400,5861000
37408727590227,5859400,5860700
37408731094862,5859400,5860600
37409238062057,5859200,5860600
37409238148848,5859200,5860500
37409238186998,5859200,5859900
37409240860290,5859100,5859900
37409240971870,5859100,5859800
37409242920953,5858800,5859800
37409249072158,5858800,5859500
37409270807301,5857700,5859500
37409274044175,5857600,5859500
37409615369133,5857600,5859700
37409619253288,5857600,5860700
37409737771564,5859300,5860700
37409737873140,5857600,5860700
37409737987351,5857600,5860600
37409738040083,5857600,5860400
37409997736056,5858000,5860400
37409997869034,5858000,5860500
37409997882215,5858000,5860700
37410704989936,5858000,5860400
37410767783332,5858000,5860100
37411415776950,5858000,5860700
37413287675485,5858000,5860400
37413555846858,5858000,5859900
37415214261300,5857600,5859900
37415271367232,5858100,5859900
37415458600865,5858100,5859800
37415465338823,5858100,5859700
37416390202537,5858100,5859900
37416390292035,5858200,5859900
37416390304251,5858200,5859800
37416391379182,5858200,5860700
37416391468317,5858200,5860600
37416453885277,5858200,5860700
37416453963643,5858400,5860700
37416603348462,5857600,5860700
37416644664606,5858100,5860700
37416893067147,5858100,5860800
37417028316333,5858100,5860600
37417050291748,5858000,5860600
37417276534531,5858000,5860300
37418099727058,5858000,5860000
37419043320389,5858700,5860000
37419043431704,5858700,5860200
37419043434026,5858700,5860300
37419043437742,5858700,5860800
37419484091274,5858700,5860700
37419489776614,5858800,5860700
37419533115170,5858700,5860700
37419561210692,5858000,5860700
37420093837807,5858000,5860600
37421366890328,5858000,5860700
37421454230462,5858000,5860600
37422023113281,5858000,5859900
37422023595379,5858100,5859900
37422569346801,5858000,5859900
37425554417519,5858100,5859900
37425651336058,5858100,5859800
37425789261261,5858000,5859800
37425789262209,5858000,5859900
37425995012544,5858000,5859800
37426178574876,5858000,5859900
37429764521837,5858000,5859300
37432041232730,5858200,5859300
37433393504187,5858000,5859300
37433643655059,5858100,5859300
37434150298835,5858100,5859900
37434150454300,5858200,5859900
37434310505953,5858100,5859900
37435187033799,5858100,5859800
37435676040560,5858100,5859900
37436474645308,5858200,5859900
37437445991359,5858200,5859800
37437609510280,5858200,5859900
37438808377742,5858200,5859600
37439250740290,5858200,5859800
37439250755822,5858200,5859900
37439442450332,5858200,5859800
37439670294512,5858200,5859900
37440165496775,5858200,5860100
37440165712613,5858200,5860600
37440169876665,5858200,5860000
37440176771285,5858200,5859500
37444821210148,5858500,5859500
37446652728159,5858500,5858900
37446652836499,5858500,5859500
37448601213468,5859000,5859500
37448751080603,5859000,5860000
37448751159031,5859100,5860000
37448905251430,5859000,5860000
37452006894999,5859100,5860000
37454485044235,5858500,5860000
37454485171994,5858500,5859900
37454485849611,5858500,5859600
37454490258043,5858200,5859600
37454490344909,5858200,5859500
37454840261750,5858200,5860000
37456513992058,5858400,5860000
37458826840025,5858600,5860000
37460000531430,5858400,5860000
37460001089657,5858200,5860000
37460001169387,5858300,5860000
37460335104655,5858200,5860000
37460335195237,5858300,5860000
37461286106456,5858200,5860000
37461286210333,5858300,5860000
37461935713244,5858600,5860000
37461937751262,5858700,5860000
37461937951442,5858600,5860000
37461937970605,5858600,5860200
37461938048464,5858800,5860200
37461938068169,5859200,5860200
37461943920035,5859200,5860400
37461944030076,5859300,5860400
37461967332366,5859300,5860700
37461967473622,5859400,5860700
37461971186189,5859400,5860800
37461971288440,5859500,5860800
37462117068165,5858700,5860800
37462132236997,5859200,5860800
37462466445536,5859200,5860600
37462492224993,5858500,5860600
37463902655686,5858200,5860600
37465214772617,5858200,5860800
37465483715678,5858200,5860600
37465507459596,5858200,5860000
37466371150659,5858200,5859900
37467951599397,5858200,5860000
37467956259503,5858200,5859700
37468144953187,5858200,5859800
37468144955390,5858200,5859900
37469919703669,5858200,5858800
37471939916587,5858200,5860000
37471940000080,5858300,5860000
37471940028290,5858300,5859900
37472054189323,5858300,5860000
37472087257860,5858200,5860000
37475168664963,5857300,5860000
37475168799275,5857300,5859900
37475168854269,5857300,5859700
37475693403984,5857300,5860000
37476858674826,5857300,5859700
37477741187482,5857300,5859800
37477741188569,5857300,5859900
37477741191778,5857300,5860000
37478030189859,5857300,5859700
37480000447151,5857300,5859200
37480000641673,5857300,5860000
37481139662676,5857300,5859700
37481426920737,5857300,5859600
37481644087442,5857500,5859600
37481644203577,5857500,5860000
37482121286689,5857500,5859700
37483002912166,5857500,5860000
37483536497774,5857500,5859700
37483708839100,5857500,5859800
37483708839970,5857500,5860000
37484512633898,5857500,5859900
37485171959085,5857500,5860000
37487651750406,5857700,5860000
37487653160091,5857700,5859900
37487706811901,5857900,5859900
37487794598694,5857900,5860000
37488649913416,5858800,5860000
37489147296107,5857900,5860000
37489147432189,5857900,5859900
37489649660059,5857900,5860000
37494810027670,5857900,5859700
37494924569737,5857900,5859900
37494924570675,5857900,5860000
37494926671749,5857900,5858900
37505800182611,5857900,5860000
37505800297492,5857900,5859900
37505800423317,5857900,5858900
37505800557066,5857900,5859900
37505800657955,5857900,5859800
37506333559748,5857900,5859900
37506333560297,5857900,5860000
37506649076543,5858200,5860000
37511829722900,5858300,5860000
37511829777787,5858400,5860000
37512362541011,5858200,5860000
37512652820452,5857900,5860000
37512652934779,5859200,5860000
37512657572769,5859300,5860000
37512705687866,5859200,5860000
37513149242252,5859200,5860800
37516991459276,5859200,5860000
37519079863553,5859400,5860000
37519191919713,5859200,5860000
37519191940075,5859200,5859400
37519303904850,5858100,5859400
37519303983024,5858100,5859300
37519304007582,5858200,5859300
37519652254754,5858200,5859400
37519652339372,5857900,5859400
37520193136621,5857900,5860000
37522141394986,5858600,5860000
37522447185246,5857900,5860000
37522447275452,5857900,5859900
37522798357743,5857900,5860000
37525039581906,5857900,5859800
37525791870911,5857900,5859700
37526848939185,5857900,5859600
37526848986934,5857900,5859400
37526850371403,5857900,5858300
37526850666276,5857500,5858300
